row_id,fixture_id,gameweek,team,team_short,opponent,opponent_short,venue,official_fdr,goals_for,goals_against,goal_difference,xg,xga,xg_difference,global_gd_quintile,global_xgd_quintile,team_gd_quintile,team_xgd_quintile,pre_match_xg_baseline,xg_factor_vs_team_median,defensive_factor_vs_team_median
80:5,80,8,Brentford,BRE,West Ham,WHU,A,3,2,0,2,2.37,0.35,2.02,1,1,1,1,1.258125,1.5643564356435642,3.7857142857142865
87:11,87,9,Leeds,LEE,West Ham,WHU,H,2,2,1,1,1.49,0.65,0.84,2,2,1,2,1.30875,1.038327526132404,2.0
87:19,87,9,West Ham,WHU,Leeds,LEE,A,3,1,2,-1,0.65,1.49,-0.84,4,4,3,4,1.0464423076923077,0.6467661691542289,0.9697986577181207
85:7,85,9,Chelsea,CHE,Sunderland,SUN,H,2,1,2,-1,0.89,1.31,-0.42000000000000004,4,4,4,4,1.4964423076923077,0.5443425076452599,0.9656488549618322
85:17,85,9,Sunderland,SUN,Chelsea,CHE,A,3,2,1,1,1.31,0.89,0.42000000000000004,2,2,1,1,1.0833653846153846,1.5057471264367817,1.5337078651685392
89:15,89,9,Newcastle,NEW,Fulham,FUL,H,3,2,1,1,2.14,1.53,0.6100000000000001,2,2,1,2,1.2825961538461537,1.460750853242321,0.8562091503267975
89:10,89,9,Fulham,FUL,Newcastle,NEW,A,3,1,2,-1,1.53,2.14,-0.6100000000000001,4,4,4,4,1.095673076923077,1.3721973094170403,0.661214953271028
88:14,88,9,Man Utd,MUN,Brighton,BHA,H,3,4,2,2,1.29,1.12,0.16999999999999993,1,3,1,3,1.6925961538461536,0.832258064516129,1.0223214285714284
88:6,88,9,Brighton,BHA,Man Utd,MUN,A,4,2,4,-2,1.12,1.29,-0.16999999999999993,5,3,5,3,1.4510576923076923,0.7750865051903115,0.9147286821705426
84:5,84,9,Brentford,BRE,Liverpool,LIV,H,3,3,2,1,2.75,2.3,0.4500000000000002,2,2,2,2,1.355673076923077,1.815181518151815,0.5760869565217392
84:12,84,9,Liverpool,LIV,Brentford,BRE,A,3,2,3,-1,2.3,2.75,-0.4500000000000002,4,4,4,4,1.5702884615384616,1.4696485623003195,0.3836363636363637
81:1,81,9,Arsenal,ARS,Crystal Palace,CRY,H,3,1,0,1,0.92,0.45,0.47000000000000003,2,2,2,4,1.591826923076923,0.5212464589235127,1.2555555555555553
81:8,81,9,Crystal Palace,CRY,Arsenal,ARS,A,5,0,1,-1,0.45,0.92,-0.47000000000000003,4,4,4,4,1.8449038461538463,0.28938906752411575,1.5054347826086956
82:2,82,9,Aston Villa,AVL,Man City,MCI,H,4,1,0,1,0.81,1.18,-0.3699999999999999,2,4,2,4,1.0033653846153845,0.7200000000000001,1.0677966101694916
82:13,82,9,Man City,MCI,Aston Villa,AVL,A,4,0,1,-1,1.18,0.81,0.3699999999999999,4,2,5,4,1.6310576923076923,0.5856079404466502,1.2098765432098764
83:4,83,9,Bournemouth,BOU,Nott'm Forest,NFO,H,3,2,0,2,0.58,0.37,0.20999999999999996,1,3,1,3,1.3125961538461537,0.36249999999999993,3.621621621621622
83:16,83,9,Nott'm Forest,NFO,Bournemouth,BOU,A,4,0,2,-2,0.37,0.58,-0.20999999999999996,5,3,4,3,1.2095192307692308,0.3363636363636363,2.5172413793103448
90:20,90,9,Wolves,WOL,Burnley,BUR,H,1,2,3,-1,2.28,1.43,0.8499999999999999,4,2,3,1,1.042596153846154,3.144827586206896,0.9265734265734268
90:3,90,9,Burnley,BUR,Wolves,WOL,A,2,3,2,1,1.43,2.28,-0.8499999999999999,2,4,1,2,0.9218269230769232,1.653179190751445,0.8771929824561404
86:9,86,9,Everton,EVE,Spurs,TOT,H,3,0,3,-3,1.74,1.72,0.020000000000000018,5,3,5,2,1.3295192307692305,1.6338028169014085,0.8372093023255813
86:18,86,9,Spurs,TOT,Everton,EVE,A,3,3,0,3,1.72,1.74,-0.020000000000000018,1,3,1,2,1.1449038461538463,1.6699029126213591,0.7672413793103449
91:6,91,10,Brighton,BHA,Leeds,LEE,H,2,3,0,3,3.07,0.5,2.57,1,1,1,1,1.4284722222222221,2.124567474048443,2.36
91:11,91,10,Leeds,LEE,Brighton,BHA,A,4,0,3,-3,0.5,3.07,-2.57,5,5,5,5,1.3227579365079367,0.3484320557491289,0.4234527687296417
92:3,92,10,Burnley,BUR,Arsenal,ARS,H,4,0,2,-2,0.42,2.42,-2.0,5,5,4,4,0.9591865079365078,0.48554913294797686,0.8264462809917356
92:1,92,10,Arsenal,ARS,Burnley,BUR,A,2,2,0,2,2.42,0.42,2.0,1,1,2,1,1.5449007936507937,1.3711048158640224,1.3452380952380951
93:8,93,10,Crystal Palace,CRY,Brentford,BRE,H,3,2,0,2,0.7,0.54,0.15999999999999992,1,3,1,3,1.746329365079365,0.45016077170418,2.564814814814815
93:5,93,10,Brentford,BRE,Crystal Palace,CRY,A,3,0,2,-2,0.54,0.7,-0.15999999999999992,5,3,5,4,1.456329365079365,0.3564356435643564,1.8928571428571432
94:10,94,10,Fulham,FUL,Wolves,WOL,H,1,3,0,3,1.39,0.24,1.15,1,1,1,1,1.1277579365079364,1.2466367713004483,5.895833333333334
94:20,94,10,Wolves,WOL,Fulham,FUL,A,3,0,3,-3,0.24,1.39,-1.15,5,5,5,4,1.1320436507936509,0.3310344827586207,0.9532374100719426
97:16,97,10,Nott'm Forest,NFO,Man Utd,MUN,H,3,2,2,0,1.93,1.12,0.8099999999999998,3,2,2,1,1.1506150793650793,1.7545454545454544,1.3035714285714284
97:14,97,10,Man Utd,MUN,Nott'm Forest,NFO,A,3,2,2,0,1.12,1.93,-0.8099999999999998,3,4,3,5,1.6649007936507936,0.7225806451612904,0.5932642487046632
99:18,99,10,Spurs,TOT,Chelsea,CHE,H,3,0,1,-1,0.1,3.68,-3.58,4,5,4,5,1.187043650793651,0.0970873786407767,0.36277173913043476
99:7,99,10,Chelsea,CHE,Spurs,TOT,A,3,1,0,1,3.68,0.1,3.58,2,1,2,1,1.4541865079365077,2.2507645259938838,12.65
95:12,95,10,Liverpool,LIV,Aston Villa,AVL,H,3,2,0,2,1.19,0.41,0.78,1,2,1,2,1.6234722222222222,0.7603833865814696,2.5731707317073176
95:2,95,10,Aston Villa,AVL,Liverpool,LIV,A,4,0,2,-2,0.41,1.19,-0.78,5,4,5,4,0.9906150793650793,0.3644444444444444,1.0588235294117647
100:19,100,10,West Ham,WHU,Newcastle,NEW,H,3,3,1,2,1.75,0.52,1.23,1,1,1,1,1.019186507936508,1.7412935323383087,2.7788461538461533
100:15,100,10,Newcastle,NEW,West Ham,WHU,A,3,1,3,-2,0.52,1.75,-1.23,5,5,5,5,1.3449007936507937,0.3549488054607509,0.7485714285714286
96:13,96,10,Man City,MCI,Bournemouth,BOU,H,3,3,1,2,2.22,0.72,1.5000000000000002,1,1,2,2,1.5999007936507934,1.1017369727047148,1.3611111111111112
96:4,96,10,Bournemouth,BOU,Man City,MCI,A,5,1,3,-2,0.72,2.22,-1.5000000000000002,5,5,5,5,1.261329365079365,0.44999999999999996,0.6036036036036035
98:17,98,10,Sunderland,SUN,Everton,EVE,H,3,1,1,0,1.22,0.89,0.32999999999999996,3,2,3,2,1.1006150793650795,1.4022988505747127,1.5337078651685392
98:9,98,10,Everton,EVE,Sunderland,SUN,A,3,1,1,0,0.89,1.22,-0.32999999999999996,3,4,2,3,1.3599007936507934,0.835680751173709,1.180327868852459
109:18,109,11,Spurs,TOT,Man Utd,MUN,H,3,2,2,0,0.92,0.63,0.29000000000000004,3,2,2,2,1.1121666666666667,0.8932038834951457,2.119047619047619
109:14,109,11,Man Utd,MUN,Spurs,TOT,A,3,2,2,0,0.63,0.92,-0.29000000000000004,3,4,3,4,1.6261666666666665,0.4064516129032258,1.2445652173913042
105:9,105,11,Everton,EVE,Fulham,FUL,H,3,2,0,2,1.44,0.4,1.04,1,2,1,1,1.3261666666666665,1.352112676056338,3.5999999999999996
105:10,105,11,Fulham,FUL,Everton,EVE,A,3,0,2,-2,0.4,1.44,-1.04,5,4,5,5,1.1428333333333331,0.3587443946188341,0.982638888888889
110:19,110,11,West Ham,WHU,Burnley,BUR,H,1,3,2,1,3.02,1.06,1.96,2,1,1,1,1.0655,3.00497512437811,1.363207547169811
110:3,110,11,Burnley,BUR,West Ham,WHU,A,3,2,3,-1,1.06,3.02,-1.96,4,5,3,4,0.9208333333333333,1.2254335260115607,0.6622516556291391
108:17,108,11,Sunderland,SUN,Arsenal,ARS,H,4,2,2,0,0.44,1.91,-1.47,3,5,3,5,1.1061666666666667,0.5057471264367817,0.7146596858638744
108:1,108,11,Arsenal,ARS,Sunderland,SUN,A,3,2,2,0,1.91,0.44,1.47,3,1,4,2,1.6008333333333333,1.082152974504249,1.284090909090909
103:7,103,11,Chelsea,CHE,Wolves,WOL,H,1,3,0,3,3.31,0.17,3.14,1,1,1,1,1.6001666666666667,2.0244648318042815,7.4411764705882355
103:20,103,11,Wolves,WOL,Chelsea,CHE,A,3,0,3,-3,0.17,3.31,-3.14,5,5,5,5,1.0701666666666667,0.23448275862068968,0.40030211480362543
101:2,101,11,Aston Villa,AVL,Bournemouth,BOU,H,3,4,0,4,1.7,1.61,0.08999999999999986,1,3,1,3,0.9495,1.511111111111111,0.7826086956521738
101:4,101,11,Bournemouth,BOU,Aston Villa,AVL,A,4,0,4,-4,1.61,1.7,-0.08999999999999986,5,3,5,4,1.2228333333333334,1.00625,0.7882352941176471
102:5,102,11,Brentford,BRE,Newcastle,NEW,H,3,3,1,2,2.35,0.44,1.9100000000000001,1,1,1,1,1.3928333333333331,1.551155115511551,3.0113636363636367
102:15,102,11,Newcastle,NEW,Brentford,BRE,A,3,1,3,-2,0.44,2.35,-1.9100000000000001,5,5,5,5,1.2875,0.3003412969283277,0.5574468085106383
104:8,104,11,Crystal Palace,CRY,Brighton,BHA,H,3,0,0,0,0.75,0.39,0.36,3,2,2,3,1.6741666666666666,0.4823151125401929,3.551282051282051
104:6,104,11,Brighton,BHA,Crystal Palace,CRY,A,3,0,0,0,0.39,0.75,-0.36,3,4,3,4,1.5354999999999999,0.2698961937716263,1.5733333333333333
107:16,107,11,Nott'm Forest,NFO,Leeds,LEE,H,2,3,1,2,2.55,0.69,1.8599999999999999,1,1,1,1,1.2001666666666666,2.318181818181818,2.1159420289855073
107:11,107,11,Leeds,LEE,Nott'm Forest,NFO,A,3,1,3,-2,0.69,2.55,-1.8599999999999999,5,5,5,5,1.2655,0.48083623693379784,0.5098039215686275
106:13,106,11,Man City,MCI,Liverpool,LIV,H,3,3,0,3,1.51,0.61,0.9,1,2,1,3,1.6388333333333331,0.7493796526054591,1.6065573770491803
106:12,106,11,Liverpool,LIV,Man City,MCI,A,5,0,3,-3,0.61,1.51,-0.9,5,4,5,5,1.5921666666666667,0.38977635782747605,0.6986754966887418
114:3,114,12,Burnley,BUR,Chelsea,CHE,H,3,0,2,-2,0.44,1.72,-1.28,5,5,4,3,0.9289204545454546,0.5086705202312138,1.1627906976744187
114:7,114,12,Chelsea,CHE,Burnley,BUR,A,2,2,0,2,1.72,0.44,1.28,1,1,1,2,1.7064204545454547,1.0519877675840978,2.8750000000000004
112:4,112,12,Bournemouth,BOU,West Ham,WHU,H,2,2,2,0,4.05,0.65,3.4,3,1,3,1,1.2464204545454545,2.5312499999999996,2.0615384615384618
112:19,112,12,West Ham,WHU,Bournemouth,BOU,A,4,2,2,0,0.65,4.05,-3.4,3,5,2,5,1.1870454545454545,0.6467661691542289,0.3567901234567901
113:6,113,12,Brighton,BHA,Brentford,BRE,H,3,2,1,1,1.22,1.91,-0.69,2,4,2,5,1.4632954545454546,0.8442906574394464,0.6178010471204188
113:5,113,12,Brentford,BRE,Brighton,BHA,A,4,1,2,-1,1.91,1.22,0.69,4,2,4,2,1.4520454545454546,1.2607260726072607,1.086065573770492
115:10,115,12,Fulham,FUL,Sunderland,SUN,H,2,1,0,1,2.16,0.17,1.9900000000000002,2,1,1,1,1.0957954545454547,1.937219730941704,8.323529411764705
115:17,115,12,Sunderland,SUN,Fulham,FUL,A,3,0,1,-1,0.17,2.16,-1.9900000000000002,4,5,4,5,1.0639204545454546,0.19540229885057472,0.6319444444444444
117:12,117,12,Liverpool,LIV,Nott'm Forest,NFO,H,3,0,3,-3,1.93,1.58,0.34999999999999987,5,2,5,3,1.5301704545454546,1.233226837060703,0.6677215189873419
117:16,117,12,Nott'm Forest,NFO,Liverpool,LIV,A,4,3,0,3,1.58,1.93,-0.34999999999999987,1,4,1,3,1.2839204545454546,1.4363636363636363,0.7564766839378239
120:20,120,12,Wolves,WOL,Crystal Palace,CRY,H,3,0,2,-2,1.79,1.27,0.52,5,2,4,1,1.0132954545454547,2.4689655172413794,1.0433070866141734
120:8,120,12,Crystal Palace,CRY,Wolves,WOL,A,2,2,0,2,1.27,1.79,-0.52,1,4,1,4,1.6157954545454545,0.8167202572347266,0.7737430167597765
119:15,119,12,Newcastle,NEW,Man City,MCI,H,4,2,1,1,2.24,2.49,-0.25,2,3,2,4,1.2339204545454545,1.5290102389078501,0.5261044176706827
119:13,119,12,Man City,MCI,Newcastle,NEW,A,3,1,2,-1,2.49,2.24,0.25,4,3,5,4,1.6301704545454545,1.2357320099255586,0.43749999999999994
116:11,116,12,Leeds,LEE,Aston Villa,AVL,H,3,1,2,-1,1.79,1.58,0.20999999999999996,4,3,4,3,1.2289204545454546,1.2473867595818815,0.8227848101265822
116:2,116,12,Aston Villa,AVL,Leeds,LEE,A,3,2,1,1,1.58,1.79,-0.20999999999999996,2,3,2,3,0.9957954545454546,1.4044444444444446,0.7039106145251397
111:1,111,12,Arsenal,ARS,Spurs,TOT,H,3,4,1,3,1.93,0.07,1.8599999999999999,1,1,1,1,1.6195454545454546,1.093484419263456,8.07142857142857
111:18,111,12,Spurs,TOT,Arsenal,ARS,A,5,1,4,-3,0.07,1.93,-1.8599999999999999,5,5,5,5,1.0995454545454546,0.0679611650485437,0.6917098445595855
118:14,118,12,Man Utd,MUN,Everton,EVE,H,3,0,1,-1,1.71,0.21,1.5,4,1,5,1,1.5632954545454545,1.103225806451613,5.4523809523809526
118:9,118,12,Everton,EVE,Man Utd,MUN,A,4,1,0,1,0.21,1.71,-1.5,2,5,2,5,1.3326704545454546,0.1971830985915493,0.8421052631578947
122:5,122,13,Brentford,BRE,Burnley,BUR,H,1,3,1,2,3.06,0.95,2.1100000000000003,1,1,1,1,1.4846446078431375,2.01980198019802,1.3947368421052635
122:3,122,13,Burnley,BUR,Brentford,BRE,A,3,1,3,-2,0.95,3.06,-2.1100000000000003,5,5,4,5,0.9058210784313726,1.0982658959537572,0.6535947712418301
126:13,126,13,Man City,MCI,Leeds,LEE,H,2,3,2,1,3.1,1.54,1.56,2,1,2,1,1.6864093137254903,1.5384615384615388,0.6363636363636364
126:11,126,13,Leeds,LEE,Man City,MCI,A,5,2,3,-1,1.54,3.1,-1.56,4,5,4,5,1.2675857843137255,1.0731707317073171,0.41935483870967744
128:17,128,13,Sunderland,SUN,Bournemouth,BOU,H,3,3,2,1,1.28,1.7,-0.41999999999999993,2,4,1,3,1.0169975490196081,1.471264367816092,0.8029411764705883
128:4,128,13,Bournemouth,BOU,Sunderland,SUN,A,3,2,3,-1,1.7,1.28,0.41999999999999993,4,2,5,2,1.4169975490196078,1.0625,1.046875
125:9,125,13,Everton,EVE,Newcastle,NEW,H,3,1,4,-3,0.99,1.91,-0.9199999999999999,5,4,5,4,1.2722916666666668,0.9295774647887324,0.7539267015706806
125:15,125,13,Newcastle,NEW,Everton,EVE,A,3,4,1,3,1.91,0.99,0.9199999999999999,1,2,1,2,1.2987622549019608,1.3037542662116042,1.3232323232323233
129:18,129,13,Spurs,TOT,Fulham,FUL,H,3,1,2,-1,0.86,0.45,0.41,4,2,4,2,1.0446446078431375,0.8349514563106796,2.9666666666666663
129:10,129,13,Fulham,FUL,Spurs,TOT,A,3,2,1,1,0.45,0.86,-0.41,2,4,1,4,1.1640563725490198,0.40358744394618834,1.6453488372093024
124:8,124,13,Crystal Palace,CRY,Man Utd,MUN,H,3,1,2,-1,1.83,1.19,0.6400000000000001,4,2,4,2,1.6011151960784313,1.1768488745980707,1.1638655462184875
124:14,124,13,Man Utd,MUN,Crystal Palace,CRY,A,3,2,1,1,1.19,1.83,-0.6400000000000001,2,4,2,5,1.5775857843137255,0.7677419354838709,0.6256830601092896
121:2,121,13,Aston Villa,AVL,Wolves,WOL,H,1,1,0,1,0.94,0.49,0.44999999999999996,2,2,2,1,1.0358210784313726,0.8355555555555555,2.5714285714285716
121:20,121,13,Wolves,WOL,Aston Villa,AVL,A,4,0,1,-1,0.49,0.94,-0.44999999999999996,4,4,3,3,1.0646446078431373,0.6758620689655173,1.4095744680851066
127:16,127,13,Nott'm Forest,NFO,Brighton,BHA,H,3,0,2,-2,0.89,2.0,-1.1099999999999999,5,5,4,4,1.3069975490196077,0.8090909090909091,0.73
127:6,127,13,Brighton,BHA,Nott'm Forest,NFO,A,3,2,0,2,2.0,0.89,1.1099999999999999,1,1,1,1,1.4546446078431374,1.384083044982699,1.3258426966292134
130:19,130,13,West Ham,WHU,Liverpool,LIV,H,3,0,2,-2,0.29,1.24,-0.95,5,4,4,4,1.1611151960784316,0.2885572139303483,1.1653225806451613
130:12,130,13,Liverpool,LIV,West Ham,WHU,A,3,2,0,2,1.24,0.29,0.95,1,2,1,2,1.5593504901960786,0.792332268370607,3.6379310344827593
123:7,123,13,Chelsea,CHE,Arsenal,ARS,H,4,1,1,0,0.79,1.26,-0.47,3,4,3,4,1.7128799019607843,0.4831804281345566,1.003968253968254
123:1,123,13,Arsenal,ARS,Chelsea,CHE,A,3,1,1,0,1.26,0.79,0.47,3,2,4,4,1.643468137254902,0.7138810198300283,0.7151898734177214
132:4,132,14,Bournemouth,BOU,Everton,EVE,H,3,0,1,-1,0.57,1.35,-0.7800000000000001,4,4,5,4,1.432809829059829,0.35624999999999996,0.9925925925925926
132:9,132,14,Everton,EVE,Bournemouth,BOU,A,4,1,0,1,1.35,0.57,0.7800000000000001,2,2,2,1,1.2566987179487183,1.267605633802817,2.5263157894736845
135:10,135,14,Fulham,FUL,Man City,MCI,H,4,4,5,-1,0.9,2.21,-1.31,4,5,4,5,1.1244764957264959,0.8071748878923767,0.6402714932126697
135:13,135,14,Man City,MCI,Fulham,FUL,A,3,5,4,1,2.21,0.9,1.31,2,1,3,2,1.7650320512820514,1.0967741935483872,1.0888888888888888
139:15,139,14,Newcastle,NEW,Spurs,TOT,H,3,2,2,0,1.96,0.79,1.17,3,1,3,1,1.3328098290598291,1.3378839590443687,1.6582278481012658
139:18,139,14,Spurs,TOT,Newcastle,NEW,A,3,2,2,0,0.79,1.96,-1.17,3,5,2,4,1.034476495726496,0.7669902912621359,0.6811224489795918
131:1,131,14,Arsenal,ARS,Brentford,BRE,H,3,2,0,2,1.72,0.34,1.38,1,1,2,2,1.6222542735042738,0.9745042492917846,1.6617647058823526
131:5,131,14,Brentford,BRE,Arsenal,ARS,A,5,0,2,-2,0.34,1.72,-1.38,5,5,5,5,1.5722542735042735,0.22442244224422442,0.7703488372093025
133:6,133,14,Brighton,BHA,Aston Villa,AVL,H,3,3,4,-1,1.7,2.76,-1.0599999999999998,4,5,4,5,1.4850320512820514,1.1764705882352942,0.427536231884058
133:2,133,14,Aston Villa,AVL,Brighton,BHA,A,4,4,3,1,2.76,1.7,1.0599999999999998,2,1,2,1,1.030587606837607,2.453333333333333,0.7411764705882353
134:3,134,14,Burnley,BUR,Crystal Palace,CRY,H,3,0,1,-1,0.88,0.59,0.29000000000000004,4,2,3,1,0.9083653846153847,1.0173410404624277,3.3898305084745766
134:8,134,14,Crystal Palace,CRY,Burnley,BUR,A,2,1,0,1,0.59,0.88,-0.29000000000000004,2,4,1,4,1.61392094017094,0.3794212218649517,1.5738636363636365
140:20,140,14,Wolves,WOL,Nott'm Forest,NFO,H,3,0,1,-1,0.72,0.78,-0.06000000000000005,4,3,3,2,1.0328098290598293,0.993103448275862,1.698717948717949
140:16,140,14,Nott'm Forest,NFO,Wolves,WOL,A,2,1,0,1,0.78,0.72,0.06000000000000005,2,3,2,2,1.2839209401709402,0.7090909090909091,2.0277777777777777
136:11,136,14,Leeds,LEE,Chelsea,CHE,H,3,3,1,2,2.82,1.11,1.7099999999999997,1,1,1,1,1.282809829059829,1.965156794425087,1.1711711711711712
136:7,136,14,Chelsea,CHE,Leeds,LEE,A,3,1,3,-2,1.11,2.82,-1.7099999999999997,5,5,5,5,1.661698717948718,0.6788990825688074,0.448581560283688
137:12,137,14,Liverpool,LIV,Sunderland,SUN,H,2,1,1,0,1.46,0.42,1.04,3,2,3,2,1.541698717948718,0.9329073482428115,2.5119047619047623
137:17,137,14,Sunderland,SUN,Liverpool,LIV,A,4,1,1,0,0.42,1.46,-1.04,3,4,3,4,1.0316987179487183,0.48275862068965514,0.934931506849315
138:14,138,14,Man Utd,MUN,West Ham,WHU,H,2,1,1,0,1.8,0.79,1.01,3,2,4,2,1.5561431623931625,1.1612903225806452,1.4493670886075949
138:19,138,14,West Ham,WHU,Man Utd,MUN,A,4,1,1,0,0.79,1.8,-1.01,3,4,2,4,1.1128098290598292,0.7860696517412936,0.8027777777777777
141:2,141,15,Aston Villa,AVL,Arsenal,ARS,H,4,2,1,1,2.27,1.84,0.42999999999999994,2,2,2,2,1.1206578947368422,2.017777777777778,0.6847826086956521
141:1,141,15,Arsenal,ARS,Aston Villa,AVL,A,4,1,2,-1,1.84,2.27,-0.42999999999999994,4,4,5,5,1.6264473684210528,1.0424929178470255,0.24889867841409688
142:4,142,15,Bournemouth,BOU,Chelsea,CHE,H,3,0,0,0,1.37,0.88,0.4900000000000001,3,2,3,2,1.3864473684210528,0.8562500000000001,1.5227272727272727
142:7,142,15,Chelsea,CHE,Bournemouth,BOU,A,4,0,0,0,0.88,1.37,-0.4900000000000001,3,4,3,4,1.6317105263157896,0.5382262996941896,0.9233576642335767
144:9,144,15,Everton,EVE,Nott'm Forest,NFO,H,3,3,0,3,1.08,0.49,0.5900000000000001,1,2,1,1,1.2606578947368423,1.0140845070422537,2.938775510204082
144:16,144,15,Nott'm Forest,NFO,Everton,EVE,A,3,0,3,-3,0.49,1.08,-0.5900000000000001,5,4,5,4,1.2564473684210526,0.44545454545454544,1.3518518518518516
147:13,147,15,Man City,MCI,Sunderland,SUN,H,2,3,0,3,2.31,0.74,1.57,1,1,1,1,1.7875000000000003,1.1464019851116627,1.3243243243243243
147:17,147,15,Sunderland,SUN,Man City,MCI,A,5,0,3,-3,0.74,2.31,-1.57,5,5,5,5,0.9985526315789476,0.8505747126436781,0.5909090909090909
148:15,148,15,Newcastle,NEW,Burnley,BUR,H,1,2,1,1,1.89,1.61,0.2799999999999998,2,2,2,3,1.3648684210526318,1.2901023890784984,0.8136645962732919
148:3,148,15,Burnley,BUR,Newcastle,NEW,A,3,1,2,-1,1.61,1.89,-0.2799999999999998,4,4,3,1,0.9059210526315791,1.861271676300578,1.0582010582010584
149:18,149,15,Spurs,TOT,Brentford,BRE,H,3,2,0,2,2.15,0.29,1.8599999999999999,1,1,1,1,1.0206578947368423,2.087378640776699,4.603448275862069
149:5,149,15,Brentford,BRE,Spurs,TOT,A,3,0,2,-2,0.29,2.15,-1.8599999999999999,5,5,5,5,1.5064473684210526,0.19141914191419138,0.616279069767442
146:11,146,15,Leeds,LEE,Liverpool,LIV,H,3,3,3,0,1.51,1.81,-0.30000000000000004,3,4,2,4,1.362763157894737,1.0522648083623694,0.7182320441988951
146:12,146,15,Liverpool,LIV,Leeds,LEE,A,3,3,3,0,1.81,1.51,0.30000000000000004,3,2,3,3,1.5364473684210527,1.1565495207667733,0.6986754966887418
143:6,143,15,Brighton,BHA,West Ham,WHU,H,2,1,1,0,1.87,1.14,0.7300000000000002,3,2,3,2,1.4953947368421054,1.2941176470588238,1.0350877192982457
143:19,143,15,West Ham,WHU,Brighton,BHA,A,4,1,1,0,1.14,1.87,-0.7300000000000002,3,4,2,3,1.0948684210526316,1.1343283582089552,0.7727272727272726
145:10,145,15,Fulham,FUL,Crystal Palace,CRY,H,3,1,2,-1,0.79,1.65,-0.8599999999999999,4,4,4,4,1.1117105263157896,0.7085201793721974,0.8575757575757577
145:8,145,15,Crystal Palace,CRY,Fulham,FUL,A,3,2,1,1,1.65,0.79,0.8599999999999999,2,2,1,2,1.559078947368421,1.0610932475884243,1.7531645569620253
150:20,150,15,Wolves,WOL,Man Utd,MUN,H,3,1,4,-3,0.41,4.1,-3.6899999999999995,5,5,5,5,1.0153947368421055,0.5655172413793104,0.32317073170731714
150:14,150,15,Man Utd,MUN,Wolves,WOL,A,2,4,1,3,4.1,0.41,3.6899999999999995,1,1,1,1,1.5680263157894738,2.6451612903225805,2.7926829268292686
154:7,154,16,Chelsea,CHE,Everton,EVE,H,3,2,0,2,2.07,1.03,1.0399999999999998,1,2,1,2,1.5971166666666665,1.2660550458715596,1.2281553398058254
154:9,154,16,Everton,EVE,Chelsea,CHE,A,3,0,2,-2,1.03,2.07,-1.0399999999999998,5,4,5,4,1.2546166666666667,0.9671361502347419,0.6956521739130435
156:12,156,16,Liverpool,LIV,Brighton,BHA,H,3,2,0,2,1.89,1.9,-0.010000000000000009,1,3,1,4,1.5531166666666667,1.207667731629393,0.5552631578947369
156:6,156,16,Brighton,BHA,Liverpool,LIV,A,4,0,2,-2,1.9,1.89,0.010000000000000009,5,3,5,3,1.517116666666667,1.3148788927335642,0.6243386243386243
153:3,153,16,Burnley,BUR,Fulham,FUL,H,3,2,3,-1,2.52,2.23,0.29000000000000004,4,2,3,1,0.9441166666666667,2.913294797687861,0.8968609865470852
153:10,153,16,Fulham,FUL,Burnley,BUR,A,2,3,2,1,2.23,2.52,-0.29000000000000004,2,4,2,3,1.098616666666667,2.0,0.5615079365079365
